Seccion,azul ,rojo ,naranja ,negro 
1279,1,73,10,1
1279,2,74,10,1
1279,3,62,7,2
1280,1,66,7,2
1280,2,67,5,1
1281,2,63,7,3
1282,3,66,7,1
1282,2,68,7,3
1283,2,63,6,2
1283,3,66,7,1
1284,5,66,7,1
1284,6,66,9,1
1284,2,69,6,3
1285,1,69,6,2
1285,2,73,6,3
1286,3,72,5,4
1286,2,71,8,1
1286,2,63,6,2
1286,1,76,5,2
1287,3,66,8,3
1287,4,61,12,4
1288,4,63,7,2
1288,5,59,9,5
1288,2,64,9,0
1289,15,59,6,1
1289,12,56,9,2
1289,14,58,7,1
1289,16,53,6,1
1289,13,54,9,1
1289,13,57,7,2
1289,4,61,9,1
1290,6,60,9,1
1290,4,65,6,2
1291,3,61,4,3
1291,4,63,9,2
1291,2,64,7,3
1291,2,66,9,3
1292,2,56,10,3
1292,2,44,11,5
1292,1,77,4,2
1293,1,68,7,3
1293,2,67,5,2
1293,2,68,6,2
1294,1,68,9,0
1294,1,71,9,1
1294,3,55,4,3
1295,1,66,3,3
1295,1,68,1,3
1296,1,78,5,0
1296,3,75,5,1
1297,2,66,3,3
1297,2,65,3,2
1297,2,70,3,0
1298,3,64,3,6
1298,1,66,2,5
1298,2,57,14,3
1299,3,72,2,3
1300,3,68,4,4
1300,1,63,4,2
1300,2,74,4,2
1301,2,58,4,3
1302,4,62,6,2
1304,15,52,11,0
1304,13,59,8,0
1305,24,42,9,0
1307,4,56,18,5
1307,3,58,15,4
1307,3,54,20,5
1308,2,59,11,4
1308,2,54,14,3
1309,5,65,7,3
1310,4,53,3,2
1310,3,62,3,1
1310,5,57,3,3
1311,5,50,4,4
1311,3,59,4,3
1311,1,65,4,2
1313,5,66,2,2
1314,3,57,1,2
1314,4,57,1,5
1315,1,56,2,6
1331,2,60,4,2
1625,1,72,8,2
1625,3,71,7,0
1626,3,67,6,2
1626,3,67,6,2
1626,4,66,8,2
1626,3,73,5,2
1627,2,67,9,3
1627,2,74,6,2
1627,1,69,7,1
1627,3,73,4,1
4074,23,49,3,1
4074,22,59,5,1
4074,10,67,2,0
1,2,67,6,4
1,1,65,4,2
1,2,66,5,4
1,2,70,1,3
2,2,71,4,3
2,5,68,6,2
2,2,71,5,2
3,3,69,6,1
3,3,71,7,3
4,3,70,5,2
4,1,68,5,2
5,4,67,5,2
5,2,68,9,1
5,1,70,4,3
6,7,62,5,3
6,4,69,8,2
7,3,71,4,3
7,1,72,4,4
8,1,67,10,5
8,0,65,7,6
9,1,77,2,4
9,1,76,2,5
10,1,77,3,4
11,2,80,2,4
12,1,61,2,3
13,2,65,5,5
13,1,70,4,3
14,1,76,5,4
14,2,77,6,4
15,2,77,5,3
15,1,76,5,3
16,1,75,1,3
16,3,67,5,3
17,3,71,5,2
17,3,72,1,6
18,1,73,2,3
18,0,72,4,3
19,2,76,2,3
20,0,74,4,3
21,5,70,4,1
22,1,64,2,6
22,1,65,5,6
23,1,68,4,4
23,0,79,2,1
24,0,80,1,4
24,0,85,3,2
24,1,84,1,3
25,2,68,2,8
25,4,63,3,4
27,5,70,7,5
28,1,80,4,3
28,0,69,3,4
29,0,84,4,2
30,1,71,3,5
30,1,74,4,3
30,0,83,3,5
31,2,67,8,3
32,2,59,2,7
33,0,80,2,2
34,0,82,0,3
35,1,74,4,4
35,1,72,3,4
36,1,72,10,2
37,3,80,3,3
37,2,80,3,2
38,0,73,8,2
38,1,79,7,2
39,3,77,3,4
39,3,78,1,6
40,2,81,3,2
40,1,81,5,3
41,1,79,2,4
41,2,75,4,4
42,1,74,6,6
42,0,75,6,4
42,1,81,4,4
42,0,69,2,4
43,2,71,5,4
43,1,70,4,4
44,1,64,2,4
44,0,76,7,1
44,1,75,6,3
45,2,77,4,5
45,0,72,14,3
668,5,61,21,2
668,3,61,24,2
668,4,56,25,2
668,5,54,27,1
669,6,54,26,2
669,4,54,31,2
670,9,56,17,1
670,9,66,11,0
671,9,60,18,2
671,6,54,28,2
672,2,67,18,1
672,2,65,23,2
672,2,66,17,2
673,5,63,20,2
673,5,57,24,2
674,4,64,19,0
674,8,40,36,4
674,3,63,24,2
674,4,56,27,4
674,3,63,23,1
674,2,66,21,3
675,5,58,22,2
675,4,62,23,1
676,3,63,19,2
676,6,69,16,1
677,2,64,21,1
677,1,64,21,2
677,3,57,26,2
677,2,58,28,1
677,2,61,25,1
678,1,67,24,1
678,1,63,24,4
678,2,62,24,4
678,1,61,31,2
678,1,66,26,2
679,2,66,22,2
679,1,62,24,2
679,1,59,22,1
680,1,68,24,3
681,1,58,30,1
681,2,57,31,2
682,2,65,23,2
683,1,63,22,4
683,0,64,20,3
846,2,59,6,1
846,2,60,4,2
846,1,62,5,2
847,0,71,5,2
847,3,63,5,2
847,1,63,3,2
847,6,68,6,2
848,1,58,4,2
848,1,63,5,2
849,3,62,4,1
849,2,62,3,3
850,0,64,1,3
851,1,62,1,1
851,0,53,1,2
852,0,63,2,1
852,0,63,1,1
853,1,75,1,2
854,0,57,1,3
855,1,58,1,2
856,0,77,2,3
857,1,58,2,3
857,0,58,2,2
858,1,69,1,2
858,0,74,1,2
859,1,72,1,1
859,0,55,2,3
859,0,63,0,3
860,1,65,2,3
860,1,75,1,2
861,1,59,3,2
861,1,57,4,0
862,1,68,3,1
862,1,72,2,1
863,1,59,2,2
863,1,59,2,3
864,1,81,2,1
865,1,76,2,2
865,0,81,3,1
866,0,69,1,2
867,0,72,0,1
868,0,69,0,2
868,0,73,1,1
868,0,70,2,2
869,1,77,1,1
869,0,77,1,1
870,0,74,1,2
870,0,76,1,1
871,0,79,1,2
871,0,83,1,1
872,3,65,7,3
872,4,66,5,2
872,5,66,7,1
873,8,63,6,2
873,5,71,9,2
874,9,65,6,1
874,5,66,6,2
874,5,71,6,2
875,6,66,6,3
875,9,63,7,3
876,6,69,6,3
876,5,68,8,2
877,3,82,0,0
877,8,63,5,2
877,2,73,7,1
877,4,70,9,2
877,5,65,12,1
877,0,78,6,2
877,5,64,17,2
878,6,66,7,1
878,8,66,9,1
878,8,64,7,2
879,4,71,6,3
879,2,72,4,1
879,3,68,7,3
879,2,68,7,3
879,1,77,5,1
880,7,65,8,1
880,6,65,9,2
881,13,59,5,1
881,8,67,5,3
881,9,67,6,1
881,6,72,4,1
882,5,71,6,3
882,2,74,4,2
883,2,73,6,3
883,4,68,9,1
884,3,73,7,2
884,2,70,5,2
884,4,74,4,2
884,4,73,4,2
885,5,70,4,1
885,2,72,2,2
885,4,67,6,5
886,4,63,1,7
886,3,59,0,4
886,7,45,2,1
887,3,70,3,6
888,1,78,2,2
889,0,72,2,3
889,1,71,3,5
890,5,73,1,5
890,5,69,2,3
890,2,69,5,4
891,2,74,1,3
892,3,64,3,4
892,1,69,3,1
892,0,71,4,2
893,2,71,5,2
893,2,74,3,2
894,0,79,1,2
895,1,70,6,2
895,6,71,4,2
896,4,73,7,0
896,2,79,5,0
897,1,74,4,2
897,2,69,4,2
897,0,71,4,3
898,5,70,4,1
898,3,63,7,1
899,8,64,5,0
900,2,70,3,1
900,3,70,3,3
900,2,69,2,3
901,1,70,4,1
901,1,73,5,1
902,4,75,3,2
902,2,74,3,4
903,2,70,3,2
903,2,74,3,1
903,2,79,3,0
904,1,81,2,1
904,3,63,1,6
905,4,69,4,2
905,4,65,3,2
905,3,70,2,2
906,4,71,5,3
906,3,78,4,0
907,1,71,4,3
907,3,72,4,3
907,3,71,5,3
908,1,71,4,3
909,1,74,4,3
909,0,76,3,3
910,1,72,5,2
910,3,73,4,2
910,2,77,3,1
911,4,77,4,0
911,3,69,3,3
911,2,75,3,2
911,3,74,2,2
912,2,68,3,2
912,3,71,3,2
913,4,78,3,1
913,2,79,3,3
914,1,79,2,3
914,1,79,3,1
914,2,73,2,1
915,3,69,5,3
915,1,71,2,2
915,3,79,3,1
916,2,75,4,3
916,2,74,3,1
917,3,78,5,1
917,2,82,2,1
918,1,75,5,0
918,1,76,5,2
918,1,76,5,1
918,1,81,4,1
919,2,78,1,0
919,2,68,2,4
919,1,74,2,4
920,1,85,1,0
921,5,76,2,1
922,4,66,2,4
922,4,72,0,4
922,3,72,2,2
923,1,74,3,1
923,2,65,3,2
923,1,76,5,2
924,2,77,1,3
924,1,77,1,2
925,2,79,2,2
925,2,78,2,3
925,2,74,3,3
926,0,88,2,2
927,4,69,8,2
928,1,71,5,3
928,4,67,3,4
928,2,76,4,1
928,3,76,4,2
928,5,73,5,1
929,1,74,4,3
929,4,67,3,1
929,1,72,5,3
930,2,80,2,2
930,1,77,2,1
930,2,75,4,3
931,3,73,3,2
931,2,72,4,3
931,1,64,5,4
932,1,75,1,3
932,1,73,3,5
933,2,70,6,3
933,1,74,5,2
934,2,76,3,1
934,3,78,3,3
934,2,75,5,2
934,3,64,6,2
934,2,68,4,3
935,2,56,7,7
935,4,70,6,2
935,5,69,7,4
936,2,68,1,6
937,3,71,2,4
937,0,74,3,1
938,2,76,3,1
938,1,80,5,2
938,0,80,3,4
938,1,73,5,2
939,1,71,3,3
939,1,64,3,3
939,1,63,5,4
940,2,71,1,6
940,3,71,2,3
940,1,74,3,5
940,2,76,6,2
941,4,70,5,4
941,2,66,3,4
942,1,69,3,4
942,2,72,5,3
942,5,72,2,3
942,0,75,7,4
943,2,78,4,1
943,1,75,2,3
943,2,78,3,3
944,1,71,5,6
944,0,71,4,5
944,3,65,3,2
945,2,66,6,4
945,3,62,2,5
945,4,64,6,1
945,2,66,6,2
946,2,73,4,4
946,2,57,2,6
946,1,64,4,4
947,3,70,6,2
947,2,69,5,4
947,1,73,1,5
948,1,79,4,2
948,2,76,3,3
949,5,58,2,2
949,8,52,11,4
950,0,69,6,3
950,1,69,6,2
951,3,69,3,5
951,2,60,6,3
952,3,63,5,5
952,2,63,6,3
953,3,79,3,3
953,2,78,1,1
953,2,69,5,1
1089,5,60,4,2
1089,0,68,5,1
1090,4,61,5,2
1090,2,56,5,3
1090,3,57,5,2
1090,4,66,3,1
1091,7,68,3,0
1091,5,64,6,2
1092,12,48,9,1
1092,10,64,7,1
1093,6,60,7,2
1094,4,59,8,2
1094,7,55,8,1
1095,8,58,8,2
1095,9,54,8,0
1096,4,64,7,1
1096,7,60,7,0
1097,6,57,6,1
1097,6,61,5,1
1098,5,63,4,1
1098,2,69,5,2
1099,7,58,10,2
1099,3,57,4,1
1099,4,65,7,0
1099,7,63,8,1
1100,3,71,3,3
1100,2,57,4,6
1100,3,59,3,2
1100,3,51,6,2
1100,4,52,6,3
1101,4,56,4,1
1101,3,61,8,2
1101,3,56,6,1
1102,5,67,3,1
1102,3,67,7,2
1103,3,69,5,0
1103,3,61,8,3
1104,1,69,4,1
1104,5,59,5,1
1104,2,60,7,1
1104,3,64,5,3
1105,3,64,5,1
1105,2,71,5,3
1105,4,63,5,2
1106,4,67,5,1
1106,2,65,6,1
1106,4,66,6,2
1107,4,63,6,1
1107,6,62,5,1
1108,1,68,3,1
1108,1,75,1,2
1109,3,66,2,2
1109,1,72,2,2
1110,0,74,3,1
1111,2,74,2,2
1112,4,72,2,3
1113,2,71,1,2
1113,2,62,2,1
1114,0,66,1,1
1114,9,73,3,2
1115,2,65,2,0
1116,2,79,1,2
1116,0,66,1,3
1117,1,57,3,1
1118,5,65,2,1
1118,2,66,4,3
1119,1,72,2,1
1119,2,67,3,2
1120,1,80,1,1
1121,1,67,3,1
1121,2,68,2,2
1122,1,75,3,1
1122,3,73,2,2
1123,3,61,2,5
1123,2,62,2,2
1124,2,71,3,2
1125,1,77,2,1
1125,3,73,2,1
1126,2,64,1,0
1127,1,70,2,2
1127,2,64,3,1
1128,2,69,4,4
1128,4,71,4,1
1128,0,67,1,1
1129,1,79,2,1
1130,1,67,4,3
1130,3,59,2,3
1130,2,66,2,3
1131,4,66,4,1
1132,1,73,1,1
46,1,73,5,3
46,1,74,5,3
47,1,63,6,5
47,2,66,4,4
47,1,70,6,4
47,0,69,8,3
47,1,71,4,4
47,1,71,5,3
47,1,75,6,2
47,1,74,3,1
48,2,73,5,3
48,1,64,6,7
48,1,82,3,3
49,3,67,6,1
49,1,74,5,2
50,3,72,4,2
50,2,77,5,2
50,4,72,4,1
51,0,75,5,1
51,0,68,6,3
51,1,77,5,1
52,2,73,6,2
52,1,79,3,2
52,2,77,5,1
53,2,78,7,1
53,2,75,4,3
53,3,74,8,1
54,2,77,4,1
54,1,80,6,2
55,3,74,5,2
55,2,76,8,0
55,1,80,7,1
55,1,75,8,1
55,3,76,6,1
55,4,70,8,3
56,1,75,6,3
56,0,73,7,3
57,3,68,5,3
58,14,8,22,10
59,2,70,10,2
59,1,68,6,4
60,1,79,6,2
60,1,74,4,1
61,5,74,5,1
62,3,70,9,3
62,1,70,6,2
63,2,80,4,1
63,2,71,10,2
63,3,75,4,2
63,3,73,5,5
64,3,68,8,2
64,1,74,6,2
65,4,65,8,1
65,4,64,7,1
66,6,62,8,1
67,8,62,8,1
68,4,68,7,2
69,1,71,7,2
70,11,67,0,0
70,6,70,9,1
70,5,69,8,1
70,3,72,8,2
70,4,52,16,1
71,6,74,6,1
71,3,74,5,1
71,3,67,8,2
71,5,66,6,2
71,4,72,6,2
71,4,69,6,0
71,7,68,9,2
72,3,71,7,3
72,4,72,5,0
72,3,72,5,3
72,2,73,7,2
73,5,62,6,3
73,5,66,4,0
73,4,71,7,1
74,5,65,7,2
74,6,70,8,1
75,4,69,6,2
75,4,77,5,0
76,2,68,8,2
76,2,69,7,2
77,1,72,6,2
77,2,72,8,1
78,4,73,7,1
78,2,69,12,0
79,2,77,6,0
79,3,72,8,1
80,4,67,7,2
81,2,72,8,1
81,3,75,5,3
81,3,77,7,1
82,4,72,6,1
82,3,70,3,4
83,3,75,6,2
83,3,75,8,1
84,1,77,5,1
84,3,74,6,1
84,2,79,4,1
85,4,71,6,1
85,7,65,9,1
86,3,77,7,2
86,1,76,7,1
86,1,77,6,1
86,2,73,7,0
86,1,80,4,2
87,1,69,3,3
87,1,77,4,3
87,1,80,4,3
87,0,81,1,2
88,2,74,7,1
88,2,74,6,3
88,1,78,6,1
89,1,76,6,1
89,1,77,3,3
89,0,77,3,2
90,1,75,1,3
90,2,72,2,3
91,0,69,3,3
91,1,60,4,5
92,0,82,1,2
92,0,80,2,2
92,1,81,2,2
93,1,80,1,2
93,2,78,2,4
94,2,71,2,2
94,0,68,2,0
95,1,82,2,3
95,0,75,1,5
95,0,92,0,2
96,0,51,2,4
96,2,51,2,5
97,1,64,2,6
97,1,59,2,5
98,1,70,3,2
98,0,77,4,0
98,2,65,3,2
99,1,73,2,3
99,1,77,2,3
99,2,53,2,7
99,0,68,3,9
100,0,69,2,6
100,1,65,1,4
100,1,74,1,4
101,1,75,2,3
101,1,74,3,4
101,1,78,1,4
101,0,81,2,1
102,2,69,5,0
102,1,86,1,2
103,0,59,1,4
103,1,62,3,5
103,1,68,1,5
104,4,26,4,4
104,1,71,3,4
105,1,62,2,5
105,1,52,4,5
105,3,50,4,7
106,1,69,3,5
106,1,66,2,3
106,0,85,1,3
107,1,77,1,2
107,1,80,2,3
108,1,68,2,4
109,1,77,1,4
109,1,71,2,5
110,3,66,3,5
110,1,66,2,4
110,1,69,5,2
110,2,74,2,4
111,1,73,2,4
111,0,86,1,2
112,1,88,1,2
112,0,88,1,1
113,0,75,2,4
113,0,88,1,5
114,1,78,1,2
114,3,66,1,0
115,0,73,0,3
115,0,76,3,4
116,0,75,3,2
116,1,69,1,4
117,2,75,1,4
118,0,74,3,3
118,0,71,2,5
119,1,70,3,3
119,2,65,1,4
120,0,81,2,3
120,0,78,1,1
121,0,74,3,5
121,0,73,2,2
121,1,71,3,2
122,2,78,2,4
122,0,84,2,3
122,1,81,1,2
123,0,71,3,2
123,1,67,2,3
124,3,67,2,0
124,1,69,4,2
125,1,85,2,1
125,1,78,3,2
125,1,85,1,2
126,1,84,0,2
126,1,76,2,5
127,1,79,3,2
127,1,78,2,2
128,0,88,2,3
128,0,82,3,5
128,0,77,4,3
129,2,75,3,1
129,1,81,1,2
129,0,77,2,2
130,0,64,5,3
130,1,67,7,3
130,1,68,4,7
131,0,71,2,5
131,1,73,2,3
131,0,67,2,4
132,1,72,3,2
132,2,70,1,2
132,1,70,4,4
133,1,70,3,0
133,2,67,4,2
134,2,76,4,2
134,2,71,5,5
134,1,76,4,6
135,1,74,2,5
136,1,57,3,11
136,2,61,3,5
137,1,73,2,4
137,1,69,3,2
138,3,69,4,1
138,1,74,3,6
138,3,67,6,3
139,1,68,4,2
139,2,67,3,3
139,1,71,3,3
140,1,78,2,2
140,0,73,5,1
141,1,76,4,4
141,0,80,2,3
142,0,85,1,0
142,1,77,3,4
143,2,81,3,5
143,1,76,5,3
143,0,77,4,2
144,2,84,0,2
144,1,80,5,1
144,1,82,4,3
144,1,82,3,2
145,1,82,5,1
145,1,70,4,4
145,2,74,2,2
146,1,74,4,4
146,1,63,5,4
146,2,71,3,3
147,3,71,4,4
147,1,72,3,2
147,2,67,5,1
148,2,77,4,2
148,2,75,6,2
148,1,78,5,0
148,0,73,5,3
149,2,73,5,5
149,1,74,5,2
150,2,68,3,7
150,2,72,6,2
151,2,67,3,4
151,2,66,6,2
151,0,82,3,2
151,0,69,4,3
152,0,77,6,2
152,2,75,4,3
152,1,80,1,2
152,3,79,2,1
153,1,70,5,2
153,0,74,1,1
154,2,74,1,2
154,1,71,5,3
154,3,79,1,3
154,1,82,1,3
155,0,81,4,1
155,2,79,4,3
155,1,79,4,2
155,2,73,5,2
156,1,69,6,4
156,2,73,4,2
156,2,74,4,5
157,0,84,2,2
157,1,85,1,2
157,3,81,2,2
158,0,95,2,1
158,4,84,3,1
159,1,80,3,2
159,2,78,2,2
160,1,79,2,4
160,1,80,2,2
160,0,87,4,3
161,1,84,3,1
161,0,81,4,3
162,1,75,5,2
162,# DIV/0!,# DIV/0!,# DIV/0!,# DIV/0!
162,1,81,4,2
162,0,77,5,3
162,3,66,8,2
162,2,71,9,1
163,0,77,2,2
163,0,83,1,2
163,0,73,4,3
163,0,81,2,0
164,1,75,5,2
164,1,82,3,1
165,1,73,5,2
165,2,74,5,3
165,2,77,5,1
166,2,76,2,1
166,1,75,4,4
166,1,73,6,1
167,3,63,8,4
167,2,64,4,4
684,1,65,14,2
684,4,64,15,2
684,6,57,18,2
685,2,69,14,2
685,1,66,16,2
686,1,68,12,2
686,1,72,9,1
686,2,68,12,2
687,2,65,12,2
687,4,62,14,2
687,2,70,12,2
687,5,66,11,1
688,7,59,14,0
688,5,62,10,2
689,3,68,12,2
689,2,64,14,3
690,3,62,15,2
691,4,57,15,2
692,6,51,16,2
692,6,51,18,2
693,3,68,13,3
693,4,69,12,1
694,1,68,17,2
694,2,65,12,3
694,2,65,18,3
694,2,64,16,2
694,2,66,12,3
694,2,65,19,1
695,1,66,11,2
695,1,65,15,2
696,4,62,14,1
696,3,69,12,1
696,5,67,10,2
697,3,65,13,3
697,2,66,8,3
697,7,6,23,9
697,3,72,11,1
698,1,67,14,3
698,2,65,14,4
699,1,81,4,0
699,1,84,3,3
699,0,79,6,3
699,2,70,5,4
700,2,72,6,2
700,6,72,7,2
701,3,75,5,2
701,2,68,5,2
702,2,77,3,2
702,3,79,5,2
703,2,74,5,3
703,0,74,5,12
703,0,77,4,3
703,1,75,6,2
704,1,76,5,3
704,1,76,6,3
704,0,93,0,4
705,1,76,6,4
705,1,74,4,4
706,0,73,4,0
706,1,71,6,4
706,1,63,6,1
706,0,90,2,2
707,1,75,7,0
707,1,79,6,3
707,1,74,4,1
707,0,79,5,1
708,0,86,5,2
708,1,79,3,3
708,2,70,3,6
708,1,82,4,2
709,0,83,2,2
710,0,73,4,3
710,1,77,3,3
711,1,84,3,3
711,0,90,5,2
712,1,80,4,3
712,1,75,3,3
712,0,79,5,1
713,0,78,4,3
713,0,79,3,3
713,0,81,3,6
714,1,85,2,2
714,0,79,6,2
714,0,84,3,2
715,0,81,2,5
716,1,76,4,2
716,1,80,2,2
716,1,78,1,3
717,1,75,7,5
717,2,60,12,5
718,1,79,5,3
718,0,80,7,2
718,2,76,6,2
719,2,76,3,1
719,0,77,3,2
719,1,70,7,2
720,1,79,3,2
720,0,76,3,4
720,1,82,3,2
721,0,78,5,1
721,1,79,4,3
721,# DIV/0!,# DIV/0!,# DIV/0!,# DIV/0!
722,3,68,9,3
722,1,77,7,2
722,1,76,8,2
722,0,76,7,3
723,0,75,6,2
723,2,72,7,6
723,1,65,9,4
723,1,58,11,4
725,0,84,3,1
725,0,84,4,2
725,1,77,1,6
725,2,72,3,2
725,1,80,2,3
726,1,85,3,1
726,0,87,3,2
726,0,80,1,2
727,1,78,8,3
727,0,81,6,2
727,5,10,11,19
727,1,78,5,3
728,2,70,7,2
728,3,68,5,2
728,1,74,4,4
729,1,79,4,2
729,0,75,5,5
729,2,75,6,4
729,1,69,8,4
729,1,80,6,3
730,0,82,7,1
730,0,85,5,2
731,1,75,10,2
731,1,82,8,3
731,1,72,8,3
732,0,72,4,4
732,0,69,5,3
733,1,77,7,3
733,1,74,10,3
733,1,70,11,1
733,1,68,10,5
734,1,71,7,4
735,3,60,16,1
735,1,72,11,2
735,1,71,7,2
736,1,81,8,1
736,0,85,0,3
736,1,75,11,2
737,2,81,4,3
737,0,81,4,3
738,1,73,9,4
738,1,77,9,1
738,1,75,8,2
738,2,69,13,6
739,2,63,4,4
740,2,46,8,2
741,0,70,6,2
741,1,65,4,4
741,0,67,6,4
742,1,78,8,3
742,2,73,8,3
742,0,74,12,2
743,1,79,9,3
743,0,75,6,4
743,0,71,9,3
743,0,77,8,1
744,1,68,6,4
744,1,67,7,3
744,0,66,4,6
745,2,79,6,2
746,1,71,12,5
746,1,68,17,3
746,1,67,14,6
747,1,83,5,1
747,1,79,6,1
747,1,70,10,2
747,1,74,10,2
748,1,80,10,2
748,2,73,10,1
748,0,74,11,3
749,0,75,5,3
749,1,63,8,6
749,2,66,11,2
750,1,67,12,4
751,2,69,4,2
751,1,62,2,6
752,4,62,5,3
752,2,62,5,2
753,1,67,5,5
754,1,76,8,4
754,1,74,6,5
755,1,58,5,2
755,0,79,0,5
756,1,70,18,3
756,1,79,11,2
757,# DIV/0!,# DIV/0!,# DIV/0!,# DIV/0!
757,0,71,9,4
757,0,68,7,4
758,1,65,3,4
758,2,83,1,3
759,1,69,6,4
759,0,72,4,7
760,0,70,11,5
760,0,76,5,3
760,2,78,7,6
760,2,71,3,3
761,1,77,1,4
762,2,72,5,4
763,1,63,9,9
763,1,75,9,5
764,1,79,3,4
764,0,78,5,3
765,2,70,5,5
765,2,67,8,4
765,2,64,5,4
765,2,70,10,3
766,1,75,6,3
766,5,73,7,1
767,1,74,5,4
767,3,66,6,4
768,4,69,4,4
768,2,74,6,0
769,0,69,8,3
769,2,57,7,5
770,0,69,5,4
770,0,73,5,6
771,1,87,1,2
771,2,73,2,2
772,1,70,4,4
773,1,71,2,6
773,1,70,4,3
774,2,70,6,5
774,1,69,6,4
775,0,61,14,4
776,3,62,3,5
776,1,70,1,4
777,0,80,3,5
777,0,67,6,2
778,1,49,5,0
778,0,60,1,4
779,1,71,2,3
779,3,64,2,4
779,1,68,2,4
780,1,66,6,6
780,2,71,3,5
1199,2,27,10,3
1199,1,74,7,2
1199,2,76,7,1
1200,1,69,4,3
1200,1,75,5,2
1200,1,70,9,3
1201,2,65,8,3
1201,1,70,6,4
512,6,62,9,1
512,10,57,9,1
512,5,66,6,1
513,4,69,6,1
513,2,72,8,2
513,3,70,5,1
513,3,68,4,2
513,4,68,6,1
513,2,70,7,1
514,4,65,9,3
515,2,71,6,1
515,4,69,6,2
515,6,68,8,0
516,1,72,8,1
516,2,73,6,3
517,2,67,7,1
517,6,68,7,1
518,3,68,6,2
519,7,68,6,1
520,9,64,5,1
521,7,60,8,1
521,6,63,6,2
522,6,68,7,1
522,4,64,5,1
523,4,73,6,0
523,4,72,6,2
523,3,70,6,1
524,6,70,7,1
525,3,62,10,1
525,3,66,5,2
525,4,71,5,2
525,5,71,7,1
526,5,65,6,0
526,7,58,5,2
527,4,76,4,1
527,2,67,8,1
529,2,67,8,1
529,2,67,6,3
530,3,72,6,2
530,3,71,5,1
531,0,63,0,13
531,5,66,5,2
531,9,54,6,2
531,4,59,10,6
532,3,73,6,1
532,3,67,5,3
533,3,71,6,3
533,3,69,7,1
534,2,78,5,1
534,1,74,5,2
535,1,64,6,3
535,3,72,7,4
536,4,71,7,3
536,3,71,8,1
536,4,71,6,2
537,4,66,8,0
538,1,61,3,4
538,1,60,3,4
538,0,55,1,7
538,0,65,4,3
539,0,62,1,2
539,1,66,3,2
540,1,59,5,4
540,0,56,5,2
541,1,61,4,2
541,1,60,5,2
542,2,59,3,2
542,1,59,3,3
542,4,59,4,1
543,1,59,1,5
543,1,68,1,4
544,0,74,2,1
544,0,74,3,3
545,1,61,1,2
545,0,66,1,3
545,0,66,2,3
546,1,60,2,4
546,1,61,3,4
547,1,56,6,5
547,1,57,3,3
548,1,57,5,3
548,0,56,6,4
548,0,58,3,3
549,1,70,1,4
549,0,71,2,2
550,1,78,4,3
550,0,73,3,2
550,1,75,5,2
551,0,61,4,4
551,1,57,2,3
551,0,63,3,3
552,2,78,3,2
552,1,72,5,1
552,1,74,4,2
553,0,71,2,3
553,1,63,3,3
554,1,65,3,2
554,1,68,3,2
554,0,69,2,3
556,1,69,2,2
556,2,65,3,3
557,1,65,3,1
557,0,66,2,3
557,0,68,2,2
557,0,67,2,2
558,1,66,1,2
558,1,60,2,3
558,0,67,3,1
559,1,63,3,3
559,2,66,2,3
559,0,64,6,3
560,1,71,3,2
560,2,68,5,1
560,2,69,2,2
560,3,68,4,1
561,0,73,3,2
561,1,74,3,4
562,1,74,4,3
562,0,69,2,4
562,1,73,4,3
563,1,71,5,3
563,1,66,4,3
564,0,75,3,2
564,1,76,4,3
565,3,70,5,2
565,2,70,3,3
565,0,75,3,1
566,1,77,5,0
566,0,75,4,1
567,2,70,5,1
567,0,75,4,1
567,2,74,6,3
568,1,71,4,2
568,1,67,4,4
568,0,74,2,3
569,0,78,1,2
569,2,71,3,3
570,2,56,1,3
570,2,50,1,2
570,2,53,2,4
570,3,58,2,2
570,1,57,2,3
571,0,63,2,2
571,1,61,4,1
571,1,58,6,3
572,1,69,2,3
572,1,68,5,3
572,1,69,3,2
573,2,64,5,1
573,1,68,5,2
573,1,69,3,2
574,1,71,2,1
574,1,63,4,2
574,1,67,4,2
575,2,74,5,2
575,1,72,5,2
575,1,71,5,1
575,1,67,5,3
575,1,70,4,1
575,2,68,7,2
575,2,67,5,2
576,0,68,4,2
576,0,63,2,4
576,1,60,3,4
576,1,68,2,3
577,0,64,4,2
577,0,68,4,3
577,0,69,4,2
578,1,75,2,3
578,1,76,4,3
578,2,70,3,2
578,1,52,6,3
579,1,61,3,4
579,0,74,2,3
580,0,58,4,3
580,0,59,4,2
581,0,64,4,3
581,1,66,4,4
581,1,68,2,2
581,1,72,4,2
582,1,65,5,3
582,1,64,3,3
582,1,69,4,3
583,1,72,3,2
583,0,65,5,2
583,1,70,3,3
584,1,68,3,3
584,2,68,4,3
585,2,73,3,1
585,1,74,4,4
586,1,64,0,3
586,1,68,3,2
586,1,68,4,3
587,0,74,3,1
587,1,70,5,1
587,0,68,4,2
587,0,68,5,2
588,0,55,2,6
588,0,64,3,4
588,1,46,4,2
589,0,74,2,1
589,0,69,1,1
589,1,67,4,3
590,1,69,3,1
590,1,67,3,2
590,1,69,4,2
590,1,68,5,1
590,2,65,4,1
591,1,61,7,4
591,0,62,4,3
591,2,63,6,4
592,1,56,3,4
592,2,62,2,4
592,2,50,1,5
592,2,58,1,4
592,2,56,3,3
593,2,61,5,3
593,1,61,3,5
593,2,72,3,2
594,2,66,4,0
594,1,67,4,2
594,1,60,4,0
594,2,62,5,2
